"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"64434148835725313","64391394940301312","81647399","","","2011-04-30 21:01:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@MegJinsunmi I win because I have hot friends!!! Freaking halfies... &lt;3"
"64353366528110592","64340318497148928","81647399","","","2011-04-30 15:40:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@MegJinsunmi HA. I WIN."
"64158203184807936","","","63608665466347520","14120215","2011-04-30 02:44:42 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @kottke: Weird software bugs http://kottke.org/x/4png"
"64141935270576129","","","","","2011-04-30 01:40:03 +0000","web","Too... much... fun... must... stop... http://hackertyper.net/"
"64132058091503616","","","","","2011-04-30 01:00:48 +0000","web","Friday in Chinese is kind of amazing: http://youtu.be/b0MklcpPt54 /cc @disgrasian @angryasianman"
"64001136549572608","","","63982661097627648","55753463","2011-04-29 16:20:34 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @rileybreck: In Japan, they can't stop talking about the Lawyer Wedding. #RoyalWedding"
"63771446358441984","","","","","2011-04-29 01:07:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#swag"
"63736813134684160","","","","","2011-04-28 22:50:15 +0000","web","Why Stockhausen's Kontra-punkte is such a monumental achievement for a pianist: http://youtu.be/g5Xxe97H20k & http://youtu.be/0Epssc6p7pg"
"63736116934742016","","","","","2011-04-28 22:47:29 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Time to go make Stockhausen my bitch. Musica Nova, 8PM in Kilbourn Hall. Be there, and then come drinking with us afterward. #fb"
"63645436480716800","","","","","2011-04-28 16:47:09 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Spending today on Chrome after several days of soul-crushing FF4 bloat. So far so good..."
