"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"53529252330614785","","","","","2011-03-31 18:49:02 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I say this over and over again: having lived in the North and South, I know that the North is more segregated. Suck it, stereotypes."
"53528165888430080","","","","","2011-03-31 18:44:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Why are you surprised that none of the US's top 10 segregated cities are in the South? Better check your writers, @TIME http://t.co/978Vllk","http://ti.me/e8G82L"
"53503110273961984","53501970958389248","9254962","","","2011-03-31 17:05:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@justintadlock Haha, awesome! :D"
"53488195249258496","53211997264822273","9254962","","","2011-03-31 16:05:54 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@justintadlock I tweeted one a while back, but I think it had the Smashing Book in it too"
"53208076995674112","","","","","2011-03-30 21:32:48 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @chriscoyier: Why is the letter on Amazon.com a huge image with an image map? Ghhhhetttto."
"53107833981509634","","","","","2011-03-30 14:54:28 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Awesome commentary in The Chronicle of High Ed about entitled students: http://t.co/jDeC6Wl","http://chronicle.com/article/Students-Should-Check-Their/126890/"
"52849734385283073","","","","","2011-03-29 21:48:53 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","On the bright side of Rochester: best pho ever. (@ SEA Restaurant) http://4sq.com/gMC8F6"
"52842245237383168","52841409018998784","9412542","","","2011-03-29 21:19:07 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Ipstenu Hahahaha, fair enough! Sounds like my dad :) We have a dean who really wanted things like closing announcements to auto-poof, blerg"
"52839119432335360","52739706743562240","9412542","","","2011-03-29 21:06:42 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Ipstenu We are implementing something like that for a dev site of mine (university homepage alerts) using category + scheduling plugin"
"52801760586244096","","","","","2011-03-29 18:38:15 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","At least it's sunny today... (@ Greater Rochester International Airport (ROC) ? w/ 2 others) http://4sq.com/i7PeIY"
"52761969584898048","","","","","2011-03-29 16:00:08 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Heading back to Rochester :( (@ Hartsfield-Jackson Atlanta International Airport (ATL) w/ 78 others) http://4sq.com/e3cBaB"
"52503253732179968","","","","","2011-03-28 22:52:05 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Grieg with wind ensemble at 8:15! (@ Townsend Center For The Performing Arts) http://4sq.com/fKDymk"
"52503251383361536","","","","","2011-03-28 22:52:05 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I just unlocked the ""Explorer"" badge on @foursquare! http://4sq.com/fKEyym"
"52449561955934208","","","","","2011-03-28 19:18:44 +0000","<a href=""http://taptaptap.com/camera+"" rel=""nofollow"">Camera+</a>","Doing Grieg on an extended B?sendorfer: AWESOME. http://campl.us/Mfx"
"52397588095315968","","","","","2011-03-28 15:52:13 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Last day here at UWG! Taught a morning lesson and now practicing Grieg. http://4sq.com/fe4WPU"
"52387800955367424","52327066246463488","15523823","","","2011-03-28 15:13:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@talcon No VCU?"
"52207634438307841","","","52163473446146049","84357593","2011-03-28 03:17:24 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @ChadBrownRVA: Ram blood is the new tiger blood. #VCU"
"52207172582510592","52203136705757184","25623336","","","2011-03-28 03:15:34 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Pianist9591 Ha, I wish! Maybe students could have bought me dessert :D"
"52197130382737409","","","","","2011-03-28 02:35:40 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Mmmm late dinner after teaching some piano lessons (@ Applebee's Neighborhood Bar & Grill) http://4sq.com/gqmvOJ"
"52108548452270080","","","","","2011-03-27 20:43:40 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","YEAAAAHHHHHHH VCU!!! THAT IS HOW YOU DO IT!!!!! FINAL FOUR BABY! #fb"
"52072755536998400","","","","","2011-03-27 18:21:27 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","OMG I'm so anxious. LET'S GO VCU!!! GO RAMS GO! #fb"
"51854727381651456","","","","","2011-03-27 03:55:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The rain is coming down so hard it set off a car alarm. I love storms, just not snow. #fb"
"51792329794797568","","","","","2011-03-26 23:47:08 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Whyyyyyy don't we have one of these in Rochester?! :( (@ The Container Store) http://4sq.com/hNY0Ci"
"51760369630314496","","","","","2011-03-26 21:40:08 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Badass cinnamon rolls and Southern food. So happy. (@ Mary Mac's Tea Room w/ 4 others) [pic]: http://4sq.com/fF9quG"
"51723061472411648","","","","","2011-03-26 19:11:53 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at The World of Coca-Cola (121 Baker Street NW, Centennial Olympic Park Dr, Atlanta) w/ 15 others http://4sq.com/g7s8FF"
"51697386485055489","","","","","2011-03-26 17:29:52 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Fishies!!! And otters :D (@ Georgia Aquarium w/ 14 others) [pic]: http://4sq.com/fkEFQ0"
"51502260064239616","","","","","2011-03-26 04:34:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VCU!!! VCU!!!!!!!! Elite 8!!!!! BEST SCHOOL OF ALL TIME. #homesick #MarchMadness #winning"
"51487696736100352","","","","","2011-03-26 03:36:38 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Watching VCU vs. FSU. Let's go Rams! (@ Hampton Inn) http://4sq.com/hfR6Ht"
"51342367084642304","","","","","2011-03-25 17:59:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OH: ""If rehearsal were a class, I'd get an A."" I love college music majors."
"51332631270395904","","","","","2011-03-25 17:20:27 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Adrian's masterclass number 1! (@ University Of West Georgia Humanities Building) http://4sq.com/i5Vknm"
"51127313663930368","","","","","2011-03-25 03:44:36 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Post-recital beer! (@ Fish House Grill and Tavern) http://4sq.com/ghMWlN"
"51104587016441856","51090801475850240","15688781","","","2011-03-25 02:14:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ellievhall Only took 20 years of piano playing! :)"
"51090419999715328","","","","","2011-03-25 01:18:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","May have finally played a solo piano piece from memory without making a single mistake. #fuckyeah #winning"
"50942830142697472","","","","","2011-03-24 15:31:31 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Giving a piano masterclass at 12:30 in Cashen Hall (@ University Of West Georgia Humanities Building) http://4sq.com/fFIv1X"
"50763546920878080","","","","","2011-03-24 03:39:07 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Hampton Inn (102 South Cottage Hill Rd, Carrollton) http://4sq.com/h4oVu5"
"50730139390185472","50719561204506625","793926","","","2011-03-24 01:26:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@1Password I just realized I should have said PLEASE! Thank you so much! :D :D :D"
"50727656987181056","50719561204506625","793926","","","2011-03-24 01:16:30 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@1Password Uh, YES."
"50724108375298048","","","","","2011-03-24 01:02:24 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","YESSSSS RT @someecards: Perfect response to a white guy complaining on Facebook. http://t.co/sZVqJ7p","http://some.ly/eNoneu"
"50717206065070081","50716098299043840","7775872","","","2011-03-24 00:34:58 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jesmith81 There are some biiiiig people down here, that is for sure. We still prefer urban living but the sun/temp make such a difference."
"50715889653387264","50715594097557504","7775872","","","2011-03-24 00:29:45 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jesmith81 HORRIFYING. I'm the girl who cut school on April 1 because it was 90? out and the beach was open. 5 years of ROC/snow is enough."
"50715433099206656","50715120602591232","7775872","","","2011-03-24 00:27:56 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jesmith81 Still a sight better than the hot mess that is NYS!"
"50714983880863744","50714628765921280","7775872","","","2011-03-24 00:26:09 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jesmith81 Be careful... I'm from the South :)"
"50712287102771200","","","","","2011-03-24 00:15:26 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Our hotel has down quilts and complimentary chocolate chip cookies. It's also 73?F at 8PM. We may never go back to Rochester. #fb"
"50628439614558209","","","","","2011-03-23 18:42:15 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I favorited a YouTube video -- Asians In The Library -- Official Music Video  (UCLA Gir... http://youtu.be/5WyUy3bGynE?a"
"50557850614894592","","","","","2011-03-23 14:01:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OMG YES SUN AND HUMIDITY!!!! #ilovethesouth #atl"
"50547960500600832","","","","","2011-03-23 13:22:27 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Hellooooo Georgia. Looking forward to the intensifying of my light Southern accent. http://4sq.com/eKVpQL"
"50547959217135616","","","","","2011-03-23 13:22:27 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I just unlocked the ""Swarm"" badge on @foursquare! http://4sq.com/dGU5Pl"
"50509247057903616","","","","","2011-03-23 10:48:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Headed down with A to be artists-in-residence at the University of West Georgia for the next week. #validation"
"50296041525886976","","","","","2011-03-22 20:41:25 +0000","<a href=""http://taptaptap.com/camera+"" rel=""nofollow"">Camera+</a>","Things that make this Asian very happy: winter wool coats for $8.50  http://campl.us/Kf4"
"50013184056246272","","","","","2011-03-22 01:57:26 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","#storyofmylife RT @F_Mendelssohn: In retrospect, agreeing to accompany a bassoon recital after a few drinks was a mistake. #tedious"
"49863466760159233","","","","","2011-03-21 16:02:31 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @chriscoyier: Monday morning and I'm already ending sentences in semicolons;"
"49861441825681409","49635204763090944","16275936","","","2011-03-21 15:54:28 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@rachbarnhart Apparently social media links don't count toward paywall, so follow this list: http://t.co/2221vy1","http://twitter.com/freenyt/firehose"
