"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"208406936956313600","208406826247659521","14558147","","","2012-06-01 03:57:40 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@norcross No way, you're really going for it? I kind of wish I could roll like that."
"208405240465211392","208404875816615936","14558147","","","2012-06-01 03:50:55 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@norcross Not sure yet. Gonna let the hubs have his turn first and go from there. Have some vague ideas :)"
"208342991927128065","","","","","2012-05-31 23:43:34 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Dad's mother-in-law used the SC-style BBQ pulled pork I made in a mapo tofu O.o Asian fusion restaurant?"
"208326676646596608","","","","","2012-05-31 22:38:44 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Just silently read ""polish"" as ""Polish"" and got VERY confused. Time to take a break."
"208320090825957376","208319807668502528","19574066","","","2012-05-31 22:12:34 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@trepmal @ericmann It is, and I think age is an undeniable part of it, too, at least as far as speaking/diction is concerned."
"208318957554376705","","","","","2012-05-31 22:08:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jarret @ericmann I will not deny that it's a possibility. Or at least a deliberate unfollow. :P"
"208318825400238081","208318501419630592","19574066","","","2012-05-31 22:07:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@trepmal @ericmann Yeeaahhh? f that. We did Cyrillic+Russian diction in grad school (vocal repertoire) and soft vs. hard vowels ruined me."
"208318468657909760","","","","","2012-05-31 22:06:07 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jarret I am actually a little confused, think it must have been the unfollow bug. Besides, I don't get offended, only annoyed. :)"
"208317895678234625","208317552722579458","19574066","","","2012-05-31 22:03:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@trepmal You'd think that German being the lastest language I formally studied (after Chinese, Latin, and Spanish), it would stick better."
"208316432327524352","208315720143077376","19574066","","","2012-05-31 21:58:02 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@trepmal Totally did not remember what Hausaufgaben means. Google Translate tells me I should say ""Unartige Sch?ler!"""
"208315493340299264","","","","","2012-05-31 21:54:18 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I think I've exhausted my German knowledge for today. Need to study it again :)"
"208314923720249347","208314256318398465","16822115","","","2012-05-31 21:52:02 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ocean90 Sie haben #dramaticexit vergessen."
"208310242914746368","208309383317295104","16822115","","","2012-05-31 21:33:26 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ocean90 Ich spreche kein Deutsch. :P"
"208308985613402112","208308028255121408","16822115","","","2012-05-31 21:28:27 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ocean90 Well don't keep me in suspense? von what? :)"
"208305658288799744","208304487989919744","17003315","","","2012-05-31 21:15:13 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@danhgilmore Browsing http://t.co/Th2VzVlo can be helpful, even not on .com. Maybe http://t.co/VFyg8L7k if you're looking at commercial.","http://theme.wordpress.com/themes/","http://www.woothemes.com/2011/02/delicious-magazine/"
"208304540024451073","208304437243027456","12916912","","","2012-05-31 21:10:47 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@curtismchale http://t.co/sE774Rx8","http://snippi.com"
"208304367575642112","208301513574055936","17003315","","","2012-05-31 21:10:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@danhgilmore No. I see bad practices even in just the HTML and some signs of a shoddy PSD chop job."
"208297174075842560","","","208296215668981762","56540210","2012-05-31 20:41:30 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @hugobaeta: WordCamp SF 2012 new identity and site are up (and now with proper @typekit fonts working). Work by me and talented sidek ..."
"208295696334467072","208295269262049284","56540210","","","2012-05-31 20:35:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@hugobaeta And now it is even MORE pretty!"
"208287660643598336","","583280359","","","2012-05-31 20:03:42 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@timelinejs @zlwise A WordPress plugin, that is. Accidentally left that out :)"
"208287062485508096","","583280359","","","2012-05-31 20:01:20 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@TimelineJS @zlwise Any interest in a more fully fledged plugin that does a custom post type for items? Looking at it for a project."
"208266704491515904","","","208263036593639425","10672622","2012-05-31 18:40:26 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @jakemgold: Welcoming @tlovett12 &amp; @sryan_az 10up now has 12 full time employees! We're still recruiting. Get in touch! http://t. ..."
"208252539181862914","","","208094727655014400","15629200","2012-05-31 17:44:09 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @stubbornella: Don't feed the trolls! (slides) http://t.co/gbV0IYRp","http://www.slideshare.net/stubbornella/dont-feed-the-trolls"
"208247562908598272","208244110560210945","10821682","","","2012-05-31 17:24:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dougal You have no idea how hard I would have begged for a freebie if it was that one :)"
