"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"263838782523047936","263833890974756864","16213079","","","2012-11-01 03:04:02 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@nacin @markjaquith @koop @rboren And a sea turtle sanctuary."
"263832480786821120","","","","","2012-11-01 02:38:59 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Original flight to Newark tomorrow cancelled; rebooked onto an evening one. A little stressed, but the sea turtle will guide me."
"263800289210015744","263686721806417921","16037551","","","2012-11-01 00:31:04 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@kevinjohng Argh! Let?s definitely make sure to do that. Hope you got a lot out of this year, though!"
"263747467793801216","","","263661211231592448","17003315","2012-10-31 21:01:11 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @danhgilmore: The IQ level in this pic is astronomical RT @LisaSabinWilson: #wpcs group photo #WordPress http://t.co/JJveAOuc","http://bit.ly/UheWDY"
"263675692661735424","","","","","2012-10-31 16:15:58 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at North Beach Bar and Grill w/ @markjaquith @rboren @otto42 @koop @nacin http://t.co/XQSVvoRG","http://4sq.com/X0Yhul"
"263488718420189185","","","263475918599761921","16213079","2012-10-31 03:53:00 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @nacin: .@jjj and @wonderboymusic pair programming in tiny chairs with big laptops http://t.co/n3F8It5O","http://twitter.com/nacin/status/263475918599761921/photo/1"
"263486941020950528","","","","","2012-10-31 03:45:56 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","OH: Some of these sound like programming quotes from Abraham Lincoln. #wpcs"
"263350109050388481","","","","","2012-10-30 18:42:13 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","OH: Would anybody like to sample my salty lemonade?"
"263348984511348736","263343900859699200","13831362","","","2012-10-30 18:37:45 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@dimensionmedia Yep - I think @jakemgold and @tammyhart"
"263301834104524800","263301742966476800","13831362","","","2012-10-30 15:30:23 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@dimensionmedia Yessir!"
"263287658254577664","263285941421092864","17101544","","","2012-10-30 14:34:04 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@Rarst ? Would it be easier in Canada? Hmmmm?. :) Well, we need an excuse to go to Europe, anyway. And more international community."
"263286311153192961","263282010183852033","13831362","","","2012-10-30 14:28:42 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@dimensionmedia You know? we?re always looking ;)"
"263258031448539136","","","","","2012-10-30 12:36:20 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","There is a dish named ""Helen's Solidarity"". It was meant to be. (But obviously it is a Blackhawk morning.) http://t.co/r3m33f74","http://4sq.com/Ts201s"
"263250552505397248","","","","","2012-10-30 12:06:37 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Woke up desperately hungry. Anybody with a car heading for the Breakfast Club and want to grab me? :) #wpcs"
"263101020769509377","263100872777666560","43847317","","","2012-10-30 02:12:26 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@petemall Hybrid :D"
"263100272119803905","263099783756009473","43847317","","","2012-10-30 02:09:27 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@petemall Of course? with service going in and out, still can?t connect half the time. Sigh."
"263100165546704897","263099783756009473","43847317","","","2012-10-30 02:09:02 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@petemall Yep :) He was very smart and kept everything charged up until the end, and the car has a phone charger as a very last resort."
"263099961850331137","263099704806617088","15864599","","","2012-10-30 02:08:13 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@boone :( :( I definitely don?t blame you. This part super sucks."
"263098205003198464","","","","","2012-10-30 02:01:14 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","At the part where husband has to shut off his phone to conserve power and I do nothing but worry how he?s doing. :("
