"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"241727744294133760","241727644129968128","10167712","","","2012-09-01 02:42:39 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@JimDoran Yes! Stop ignoring your social media and pay attention!"
"241727617412243456","241727315200049153","10167712","","","2012-09-01 02:42:09 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@JimDoran Oh, and yeah that. :)"
"241727539444334593","241727315200049153","10167712","","","2012-09-01 02:41:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@JimDoran CRAYCRAY"
"241723207319691265","","","","","2012-09-01 02:24:38 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Facebook achievement unlocked? http://t.co/jK9e1KbH","http://s.hyhs.me/JA0y"
"241720356291874817","241717273243578368","1741681","","","2012-09-01 02:13:18 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@jeremyfelt @meeshfelt ARUGULA!! A pizza crust with arugula and garlicky olive oil on top = happiness."
"241706711633784832","","","241705551199866880","21618405","2012-09-01 01:19:05 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @jessjurick: May have been caught by @jeremyfelt with ""ball so hard"" in my search bar during a screen sharing session this afternoon. ..."
"241653397688840192","","","","","2012-08-31 21:47:14 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","What It's Like for a Deaf Person to Hear Music for the First Time http://t.co/MwhufC2r","http://www.theatlantic.com/technology/archive/2012/08/what-its-like-for-a-deaf-person-to-hear-music-for-the-first-time/260890/"
"241550996952723456","241549763391148033","13831362","","","2012-08-31 15:00:20 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@dimensionmedia Not Portuguese?"
"241546620481716226","241546503322230784","17101544","","","2012-08-31 14:42:56 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@Rarst If it lasts several months in prototype form, then that is what I get."
"241546300330491904","","","","","2012-08-31 14:41:40 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","To clarify: they are my best friends for crunching through a task. Doesn?t mean anything about the end result :)"
"241545329990852608","241537150812823552","17101544","","","2012-08-31 14:37:49 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@Rarst I had not (yet) - I?m sure things will change in final code. Maybe I should have specified ?best friends for crunch time?."
"241536704782147585","241536284663894017","17101544","","","2012-08-31 14:03:32 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@Rarst The world where the_terms() can?t return instead of echo. But, maybe I?m wrong and missed something, and I don?t need it after all."
"241535818399887360","","","","","2012-08-31 14:00:01 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Today?s best friends: ob_start(), ob_get_contents(), and ob_clean()."
"241372351894261761","241372226249703424","21618405","","","2012-08-31 03:10:27 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@jessjurick This is why we?re friends. :D"
"241365715251253249","","","","","2012-08-31 02:44:05 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","The word ?deserve? makes me a little helensmashy. Not always. But often."
"241262014197010432","241261758935871488","41063","","","2012-08-30 19:52:01 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@andrea_r Surprise me :) The only request I have for things is that they not be? gender-y. I think you know what I mean."
"241261617139048448","241261236157820928","41063","","","2012-08-30 19:50:26 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@andrea_r Ooohhhhh! Nice board! I am actually not a huge traditional quilt person but some of those are AWESOME."
"241257489805492224","241257355080261632","6167312","","","2012-08-30 19:34:02 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@kimparsell I already got some from an inside hookup, hehe. :D Excite!"
"241256790757613568","241256447101526016","6167312","","","2012-08-30 19:31:15 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@kimparsell @andrea_r YESSSSSS #WPBABYQUILT!"
"241256709295833088","","","","","2012-08-30 19:30:56 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","There is no way I can respond to every single nice thing you lovely people are saying! Crazy! Thank yoooouuuu :)"
"241256019374768128","241255871731097601","819148","","","2012-08-30 19:28:11 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@zamoose :D I am still chewing on a panel idea. We?ll see! Will definitely be there, though."
"241255326375088128","241255064113655808","819148","","","2012-08-30 19:25:26 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@zamoose Ha! I have shockingly little nausea, and that phase should (allegedly) be over pretty soon. But, tired as all get out."
"241254836996292608","241254460557504513","819148","","","2012-08-30 19:23:30 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@zamoose And now you know the *other other* side to why I?m not sure I want to prepare another talk. :D"
"241253795303133184","241253482269667328","14217943","","","2012-08-30 19:19:21 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@sarcasmically DON?T YOU JUDGE ME. Wait, no, that?s not right, either?"
"241253696430817281","241253449503764482","6167312","","","2012-08-30 19:18:58 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@kimparsell :D Not totally sure, only have guesses. Not really one to speculate, especially in public :)"
"241253088047005696","","","","","2012-08-30 19:16:33 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","How about a happy tweet?



We?re having a baby!! :D"
"241226244774055936","241217574090719233","14217943","","","2012-08-30 17:29:53 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@sarcasmically So? I?m actually really good at finding shoes for people. But I?m scared."
"241204447676596224","241204372497920000","10167712","","","2012-08-30 16:03:16 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@JimDoran I am on the verge? wanna read it?"
"241198010074279936","241189891701100544","85808180","","","2012-08-30 15:37:41 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@tommcfarlin I actually think this may be that one topic."
"241188839752888320","241188462844342273","17101544","","","2012-08-30 15:01:15 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@Rarst I?d probably spend more time banning people than anything else! Maybe this weekend, when I?m not supposed to be in a workday."
"241188327812911107","241188045091651584","20061604","","","2012-08-30 14:59:13 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@kadamwhite Also, no idea why I wasn?t following you. Fixed :)"
"241188299346173952","241188045091651584","20061604","","","2012-08-30 14:59:06 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@kadamwhite Maybe? I do want to have personal conversations about it, though! Just not the public attacky I-don?t-actually-know-you part."
"241187839583334400","","","","","2012-08-30 14:57:16 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","I always feel a little sad when I decide not to publish something because there?s no way it will have anything but negative blowback."
"240997604148797442","","","","","2012-08-30 02:21:21 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Obviously I am not in love with CSS today."
"240997540806397953","","","","","2012-08-30 02:21:05 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","I have 99 problems and subpixel rounding differences between browsers is totally one."
"240990496766451712","","","","","2012-08-30 01:53:06 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Firefox doesn?t apply line-height to input buttons?! WHY."
"240977670211502081","","","240963167021301760","18253920","2012-08-30 01:02:08 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @AaronRutley: lol, so awesome -&gt; The #ux drinking game http://t.co/GSF7i5gy via @tollady","http://uxdrinkinggame.com"
"240959251604967426","","","","","2012-08-29 23:48:57 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","""file_exclude_patterns"":
[
	""*.min.*""
]

And now life is so much easier."
"240957604522778624","","","240950365619634176","16213079","2012-08-29 23:42:24 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @nacin: Last week, WordPress switched to the .min.js naming convention for minified files: http://t.co/n3WD58zY","http://make.wordpress.org/core/2012/08/29/minified-versus-development-scripts-and-min-js/"
"240957274577846272","240955193984950272","29645674","","","2012-08-29 23:41:05 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@p51labs There isn?t a whole lot, though. Especially not specific to metaboxes."
"240957236933976064","240955193984950272","29645674","","","2012-08-29 23:40:56 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@p51labs Depends on what you?re doing with them, I guess. I use tables when I have to, and lots of .widefat on form elements."
"240938253585375232","","","","","2012-08-29 22:25:30 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Going to be referring to hacky CSS and JS as ?gross? from now on. Watch out, #wordpress-ui."
"240927739039862785","240927209085345792","6167312","","","2012-08-29 21:43:43 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@kimparsell Will let you know when I really know what?s going on :)"
