"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"86586322910838784","","","86540025122140161","16213079","2011-07-01 00:06:02 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @nacin: Okay Google. Integrate Reader into Gmail & Google+, merge in Talk/Chat, little here, little there, and we've got ourselves a  ..."
"86539500272099328","","19914318","","","2011-06-30 20:59:59 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dswordpress I'm really a WP developer, but I could use a little part time work and I'm fast and very very detail-oriented!"
"86478078037065729","","","","","2011-06-30 16:55:55 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","On the bright side, this Google Calendar redesign is hot. Byebye, iCal."
"86477854505840640","","","","","2011-06-30 16:55:01 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Trying to find a place to live in a place you've never been ain't easy, and rental housing scammers can go to hell."
"86477505246138368","","","86437927382548480","60273","2011-06-30 16:53:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @jasonsantamaria: Google Calendar just got a design facelift. Google is on a roll, and finally seems to be paying some mind to design."
"86129724799193088","","","","","2011-06-29 17:51:41 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Rental hunting in a place you've never been and won't be able to visit before moving is hard. #musicianlife"
"86090522875269120","","","","","2011-06-29 15:15:54 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","YESSSSSSSSSSSSSSSS RT @espressoapp: Kaboom! http://t.co/4JH6O55","http://macrabbit.com/blog/espresso-goes-kaboom"
"85896169259155456","","","","","2011-06-29 02:23:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Been reading about it all day, but experiencing some design-y Google is nice. Except the admin bar. WordPress does it better."
"85805520505679872","","","","","2011-06-28 20:23:24 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","V on our lengthy text messages (neither of us abbreviates, ever): ""They are like little postcards."""
"85774331531116544","","","85757074746785792","14915324","2011-06-28 18:19:28 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @sldownard: Man. You can lead an end user to water, but you can't make him answer all your questions in a single email."
"85677026895339521","","","","","2011-06-28 11:52:49 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Year 3 of teaching a TH481 (I know, it sounds serious) at 8:30AM, 4 days a week for a month: commence. #fb"
"85666700858638336","","","","","2011-06-28 11:11:47 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","YAAAY! I contributed :) RT @wpdevel: 18362: Correct the background colour for the stars. Props ocean90 & helenyhou. ... http://t.co/Zw19B2l","http://bit.ly/mLCuqK"
"85455921395929088","","","","","2011-06-27 21:14:14 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Today I figured out how ms-files.php works while troubleshooting. Hooray for learning! (Sorry I didn?t figure it out earlier @carlhancock)"
"85439998152814594","","","85434692005933056","1271901","2011-06-27 20:10:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @scrivs: So how do you keep an idiot busy for house? http://t.co/66Ql5AJ #speakingfromexperience","http://paperjs.org/examples/chain/"
"85378796794023936","","","","","2011-06-27 16:07:46 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Got my Gmail unread count down to ONE! And that one thing is just a reminder to pay my car insurance (I use unread for actionable items)."
"85053293562310656","","","","","2011-06-26 18:34:20 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Coolest video I've seen in a while. RT @kottke: How books are made, circa 1947 http://t.co/3FKhEFo","http://kottke.org/x/4psr"
"85042205571555328","85038395243503616","105836355","","","2011-06-26 17:50:16 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@alfredapp Would be interested to know more, but seems a little much to ship across the water :|"
"85031692825411584","","","85030445347119104","15099054","2011-06-26 17:08:30 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @Chronotope: An awesome illustration of the Browser Wars http://feedly.com/k/k4YS0i"
"85028922907037696","","","","","2011-06-26 16:57:29 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Sunday brunch with unlimited mimosas = awesome weekend date. #fb"
"84429713954705408","84429549160509441","81647399","","","2011-06-25 01:16:27 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@MegJinsunmi Well, I don't know how much you can pick, but I'm down :) Let me know!"
"84428831234080768","","","","","2011-06-25 01:12:56 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Oooo new stars on the WP plugin screen. Seems like the border color shouldn't be white, though... *off to Trac*"
"84392912997203968","84391625245212672","16213079","","","2011-06-24 22:50:13 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@_mfields @nacin WordPress Jeopardy!!! Somebody needs to get on that ASAP."
"84392414101516288","","","","","2011-06-24 22:48:14 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","This tiny recycled object diorama by @JimDoran is the best thing I've seen today: http://t.co/xDlxKCK","http://jimdoran.net/joy/art/like-a-fish-needs-a-bicycle"
